order_date_dateorders,daily_orders,daily_sales,daily_avg_benefit,daily_late_rate
2015-01-09 19:36:00,1,399.98,114.91,1.0
2015-01-09 20:18:00,4,819.84,-3.78,0.0
2015-01-09 20:39:00,1,199.99,13.2,1.0
2015-01-09 21:00:00,3,629.96,78.63,1.0
2015-01-09 21:42:00,4,599.8,19.47,0.0
2015-01-09 22:24:00,3,393.92,33.4,0.0
2015-01-09 22:45:00,5,1499.87,66.88,1.0
2015-01-09 23:06:00,2,267.99,46.22,1.0
2015-01-09 23:27:00,2,159.97,7.43,0.0
2015-01-10 00:09:00,5,739.9,-45.81,0.0
2015-01-10 00:30:00,4,573.86,27.93,1.0
2015-01-10 00:51:00,1,249.9,111.43,1.0
2015-01-10 01:12:00,4,1189.79,89.89,0.0
2015-01-10 01:33:00,3,939.92,4.45,0.0
2015-01-10 01:54:00,1,239.96,84.66,0.0
2015-01-10 02:15:00,2,429.97,77.33,0.0
2015-01-10 02:36:00,3,769.93,50.37,0.0
2015-01-10 02:57:00,2,259.94,37.21,0.0
2015-01-10 03:18:00,5,959.91,47.48,1.0
2015-01-10 03:39:00,5,716.83,43.61,1.0
2015-01-10 04:00:00,2,280.0,33.39,1.0
2015-01-10 04:22:00,3,359.98,-0.84,1.0
2015-01-10 04:43:00,4,1199.91,39.12,1.0
2015-01-10 05:04:00,1,199.99,80.64,1.0
2015-01-10 05:25:00,2,499.98,-111.18,0.0
2015-01-10 05:46:00,1,199.99,47.6,1.0
2015-01-10 06:28:00,5,1119.88,-22.09,0.0
2015-01-10 06:49:00,2,459.97,38.64,0.0
2015-01-10 07:10:00,2,229.98,-25.76,0.0
2015-01-10 07:31:00,3,659.94,54.93,1.0
2015-01-10 07:52:00,1,299.97,-66.14,1.0
2015-01-10 08:13:00,1,299.98,-66.4,0.0
2015-01-10 08:55:00,2,599.97,61.38,1.0
2015-01-10 09:16:00,3,749.9,-3.5,1.0
2015-01-10 09:37:00,3,499.94,38.32,1.0
2015-01-10 09:58:00,5,959.94,42.34,0.0
2015-01-10 10:19:00,5,983.9,3.12,0.0
2015-01-10 10:40:00,4,869.85,-16.18,1.0
2015-01-10 11:01:00,2,249.97,12.29,0.0
2015-01-10 11:22:00,2,599.97,69.84,1.0
2015-01-10 11:43:00,4,649.96,21.21,0.0
2015-01-10 12:04:00,1,59.99,5.08,1.0
2015-01-10 12:25:00,1,249.9,38.7,1.0
2015-01-10 12:46:00,3,759.93,33.26,1.0
2015-01-10 13:07:00,4,579.98,47.63,1.0
2015-01-10 13:28:00,3,629.86,53.81,0.0
2015-01-10 13:49:00,4,719.88,60.43,0.0
2015-01-10 14:31:00,4,1049.92,-72.61,1.0
2015-01-10 14:52:00,4,929.91,-2.75,1.0
2015-01-10 15:13:00,4,749.92,64.72,0.0
2015-01-10 15:34:00,3,329.91,19.09,0.0
2015-01-10 15:55:00,2,599.97,41.0,0.0
2015-01-10 16:16:00,2,649.98,32.58,1.0
2015-01-10 16:37:00,2,289.95,45.45,1.0
2015-01-10 16:58:00,4,759.92,21.62,0.0
2015-01-10 17:19:00,2,249.97,44.34,0.0
2015-01-10 17:40:00,4,439.91,35.37,1.0
2015-01-10 18:01:00,2,519.96,52.94,1.0
2015-01-10 18:22:00,2,150.0,7.43,1.0
2015-01-10 18:43:00,1,250.0,71.5,0.0
2015-01-10 19:04:00,1,299.98,15.0,0.0
2015-01-10 19:25:00,2,619.91,18.01,0.0
2015-01-10 19:46:00,3,649.93,58.66,1.0
2015-01-10 20:07:00,2,529.97,76.8,1.0
2015-01-10 20:28:00,2,459.98,67.63,0.0
2015-01-10 20:49:00,5,1389.86,40.0,1.0
2015-01-10 21:11:00,1,499.95,192.68,0.0
2015-01-10 21:32:00,2,379.89,-185.0,1.0
2015-01-10 21:53:00,1,129.99,57.74,1.0
2015-01-10 22:14:00,5,857.89,-15.36,1.0
2015-01-10 22:35:00,5,895.87,2.56,0.0
2015-01-10 23:17:00,4,589.95,31.98,1.0
2015-01-10 23:38:00,3,663.95,34.07,1.0
2015-01-10 23:59:00,1,75.0,34.19,1.0
2015-01-11 00:20:00,2,249.97,0.3,1.0
2015-01-11 00:41:00,2,449.89,-73.58,1.0
2015-01-11 01:02:00,1,119.98,-181.41,1.0
2015-01-11 01:23:00,1,199.99,-32.8,1.0
2015-01-11 01:44:00,5,1279.87,19.52,1.0
2015-01-11 02:05:00,1,159.96,69.1,0.0
2015-01-11 02:26:00,1,299.98,-12.45,0.0
2015-01-11 02:47:00,3,519.91,-296.82,1.0
2015-01-11 03:08:00,5,1049.94,55.72,1.0
2015-01-11 03:29:00,3,449.95,-9.12,0.0
2015-01-11 03:50:00,4,249.93,14.8,0.0
2015-01-11 04:11:00,3,489.94,25.41,1.0
2015-01-11 04:32:00,5,619.91,21.63,1.0
2015-01-11 04:53:00,5,1389.86,83.82,1.0
2015-01-11 05:14:00,5,985.91,22.78,0.0
2015-01-11 05:35:00,2,799.96,135.61,0.0
2015-01-11 05:56:00,3,899.95,90.68,0.0
2015-01-11 06:38:00,1,129.99,31.2,1.0
2015-01-11 06:59:00,3,595.87,61.1,0.0
2015-01-11 07:20:00,4,899.91,58.24,0.0
2015-01-11 07:41:00,4,949.94,-43.91,0.0
2015-01-11 08:02:00,1,143.97,10.08,1.0
2015-01-11 08:23:00,1,39.98,14.74,1.0
2015-01-11 08:44:00,4,689.92,25.72,1.0
2015-01-11 09:05:00,1,250.0,104.65,1.0
2015-01-11 10:08:00,5,979.79,44.63,1.0
2015-01-11 10:29:00,2,349.86,25.22,0.0
2015-01-11 10:50:00,2,271.95,57.97,0.0
2015-01-11 11:32:00,5,1059.81,50.54,1.0
2015-01-11 12:14:00,2,229.99,48.41,0.0
2015-01-11 12:35:00,5,1079.92,31.84,0.0
2015-01-11 12:56:00,3,669.98,41.5,0.0
2015-01-11 13:38:00,4,639.93,58.0,1.0
2015-01-11 13:59:00,2,599.96,79.67,0.0
2015-01-11 14:21:00,3,549.94,66.56,0.0
2015-01-11 14:42:00,4,701.9,40.95,0.0
2015-01-11 15:24:00,4,1359.9,120.26,1.0
2015-01-11 15:45:00,4,474.94,-38.45,0.0
2015-01-11 16:06:00,5,805.93,44.85,0.0
2015-01-11 16:48:00,1,399.98,21.92,1.0
2015-01-11 17:09:00,1,129.99,7.21,1.0
2015-01-11 17:30:00,3,594.95,36.31,0.0
2015-01-11 17:51:00,1,49.98,16.62,0.0
2015-01-11 18:12:00,5,731.92,35.23,0.0
2015-01-11 18:33:00,4,659.85,4.93,1.0
2015-01-11 18:54:00,1,199.99,-11.47,1.0
2015-01-11 19:15:00,4,1129.9,49.87,0.0
2015-01-11 19:36:00,2,299.98,-148.88,0.0
2015-01-11 19:57:00,1,399.98,32.76,0.0
2015-01-11 20:39:00,2,579.95,61.27,1.0
2015-01-11 21:00:00,3,499.96,26.96,0.0
2015-01-11 21:21:00,2,499.97,16.21,0.0
2015-01-11 21:42:00,4,1249.94,133.82,0.0
2015-01-11 22:03:00,4,899.89,68.28,1.0
2015-01-11 22:24:00,5,959.91,-91.02,1.0
2015-01-11 23:27:00,5,1129.75,34.68,0.0
2015-01-11 23:48:00,1,59.99,24.3,1.0
2015-01-12 00:09:00,3,574.93,67.43,1.0
2015-01-12 00:30:00,4,1219.91,-54.5,1.0
2015-01-12 00:51:00,3,719.94,-8.91,1.0
2015-01-12 01:12:00,4,669.92,41.6,1.0
2015-01-12 01:33:00,4,789.91,39.37,1.0
2015-01-12 01:54:00,2,539.91,91.56,1.0
2015-01-12 02:15:00,2,349.86,58.36,1.0
2015-01-12 02:36:00,5,1117.83,55.89,1.0
2015-01-12 02:57:00,4,829.89,-51.46,0.0
2015-01-12 03:18:00,1,159.96,9.98,1.0
2015-01-12 03:39:00,5,1033.83,51.69,1.0
2015-01-12 04:00:00,1,399.98,37.97,0.0
2015-01-12 04:42:00,2,519.95,71.69,0.0
2015-01-12 05:03:00,1,129.99,40.98,1.0
2015-01-12 05:24:00,5,1249.93,48.54,1.0
2015-01-12 05:45:00,3,376.9,44.13,0.0
2015-01-12 06:06:00,2,539.91,84.47,0.0
2015-01-12 06:27:00,1,399.98,172.47,0.0
2015-01-12 06:48:00,4,899.8,13.5,1.0
2015-01-12 07:31:00,2,269.92,44.29,0.0
2015-01-12 07:52:00,3,469.94,18.6,1.0
2015-01-12 08:13:00,4,769.87,54.3,1.0
2015-01-12 08:34:00,4,1089.92,-223.86,1.0
2015-01-12 08:55:00,3,524.98,7.39,1.0
2015-01-12 09:37:00,5,1299.86,30.59,1.0
2015-01-12 09:58:00,3,999.86,79.79,0.0
2015-01-12 10:40:00,5,789.83,50.89,1.0
2015-01-12 11:01:00,3,899.96,34.17,0.0
2015-01-12 11:22:00,1,299.98,22.17,0.0
2015-01-12 11:43:00,3,799.94,112.73,0.0
2015-01-12 12:04:00,2,699.96,13.09,1.0
2015-01-12 12:25:00,5,609.9,25.14,1.0
2015-01-12 12:46:00,3,389.99,2.36,0.0
2015-01-12 13:07:00,1,199.99,51.33,1.0
2015-01-12 13:28:00,5,629.97,0.24,1.0
2015-01-12 13:49:00,2,599.94,102.65,1.0
2015-01-12 14:10:00,3,429.91,13.46,1.0
2015-01-12 14:31:00,1,119.97,7.2,0.0
2015-01-12 14:52:00,3,439.88,56.34,1.0
2015-01-12 15:13:00,4,519.95,51.44,0.0
2015-01-12 15:34:00,2,549.98,98.6,1.0
2015-01-12 15:55:00,5,555.94,-5.64,1.0
2015-01-12 16:16:00,4,779.97,38.82,0.0
2015-01-12 16:37:00,3,649.98,60.55,0.0
2015-01-12 16:58:00,1,199.99,83.3,0.0
2015-01-12 17:40:00,1,199.99,3.48,1.0
2015-01-12 18:01:00,2,159.99,32.78,0.0
2015-01-12 18:22:00,5,845.85,35.0,0.0
2015-01-12 18:43:00,4,899.94,66.36,0.0
2015-01-12 19:04:00,3,559.87,19.43,1.0
2015-01-12 19:25:00,5,1349.9,-12.74,1.0
2015-01-12 20:07:00,5,739.93,-2.68,1.0
2015-01-12 20:28:00,4,939.84,-176.2,0.0
2015-01-12 20:49:00,3,519.97,57.16,1.0
2015-01-12 21:10:00,5,929.7,25.53,1.0
2015-01-12 21:31:00,5,1239.89,105.48,1.0
2015-01-12 21:52:00,1,299.95,73.7,0.0
2015-01-12 22:13:00,4,1059.85,55.92,0.0
2015-01-12 22:34:00,5,1249.78,41.39,1.0
2015-01-12 22:55:00,1,299.95,133.22,1.0
2015-01-12 23:16:00,3,459.91,31.11,0.0
2015-01-12 23:37:00,3,669.93,7.64,0.0
2015-01-12 23:59:00,3,559.96,15.61,0.0
2015-01-13 00:20:00,4,1079.92,42.15,1.0
2015-01-13 00:41:00,3,719.88,25.06,1.0
2015-01-13 01:02:00,4,609.97,58.41,0.0
2015-01-13 01:23:00,2,309.99,38.52,1.0
2015-01-13 02:26:00,5,657.92,26.97,0.0
2015-01-13 02:47:00,2,579.95,139.65,0.0
2015-01-13 03:50:00,4,579.95,32.97,1.0
2015-01-13 04:32:00,4,849.88,-4.29,0.0
2015-01-13 05:56:00,1,39.99,-8.39,1.0
2015-01-13 06:17:00,2,649.88,-123.24,0.0
2015-01-13 06:38:00,2,329.91,0.2,1.0
2015-01-13 06:59:00,4,909.92,55.31,1.0
2015-01-13 07:20:00,1,299.95,131.08,1.0
2015-01-13 07:41:00,5,667.95,-6.38,1.0
2015-01-13 08:02:00,5,1229.85,100.95,0.0
2015-01-13 08:23:00,2,259.98,21.38,0.0
2015-01-13 09:05:00,2,499.96,90.6,1.0
2015-01-13 09:26:00,5,1339.79,-63.07,1.0
2015-01-13 09:47:00,3,121.97,6.78,0.0
2015-01-13 10:08:00,2,399.84,78.33,0.0
2015-01-13 10:29:00,4,979.84,67.18,0.0
2015-01-13 10:50:00,4,709.83,51.17,1.0
2015-01-13 11:11:00,4,679.95,34.53,1.0
2015-01-13 11:32:00,5,1179.94,1.79,0.0
2015-01-13 11:53:00,1,299.98,89.29,1.0
2015-01-13 12:14:00,1,100.0,41.36,0.0
2015-01-13 12:35:00,5,887.93,-95.65,1.0
2015-01-13 12:56:00,1,199.99,82.0,1.0
2015-01-13 13:17:00,4,1179.9,74.33,0.0
2015-01-13 13:38:00,2,359.95,-109.13,0.0
2015-01-13 13:59:00,5,1069.87,16.83,0.0
2015-01-13 14:20:00,2,243.95,40.05,1.0
2015-01-13 14:41:00,4,1029.95,37.87,1.0
2015-01-13 15:02:00,3,899.94,70.43,0.0
2015-01-13 15:23:00,3,569.92,37.26,0.0
2015-01-13 15:44:00,4,1189.9,78.83,0.0
2015-01-13 16:05:00,2,599.9,111.25,1.0
2015-01-13 16:26:00,2,339.92,20.6,1.0
2015-01-13 16:47:00,5,879.95,0.58,0.0
2015-01-13 17:09:00,3,629.96,9.95,0.0
2015-01-13 17:51:00,5,1009.86,43.08,1.0
2015-01-13 18:12:00,1,24.99,1.54,1.0
2015-01-13 18:54:00,3,1099.94,-180.96,0.0
2015-01-13 19:15:00,5,1049.79,-41.97,0.0
2015-01-13 19:36:00,4,749.94,45.71,1.0
2015-01-13 19:57:00,4,959.94,87.83,1.0
2015-01-13 20:18:00,5,1079.83,-111.24,0.0
2015-01-13 21:00:00,1,299.98,-111.59,1.0
2015-01-13 21:21:00,5,874.9,-125.79,1.0
2015-01-13 21:42:00,3,564.91,50.28,1.0
2015-01-13 22:03:00,1,350.0,56.0,0.0
2015-01-13 22:24:00,2,399.98,58.34,0.0
2015-01-13 22:45:00,2,264.99,31.14,0.0
2015-01-13 23:06:00,2,155.96,0.92,1.0
2015-01-13 23:27:00,1,399.98,44.29,1.0
2015-01-13 23:48:00,3,439.88,3.37,0.0
2015-01-14 00:30:00,2,189.98,24.41,1.0
2015-01-14 00:51:00,3,449.89,53.21,1.0
2015-01-14 01:12:00,2,429.96,23.83,1.0
2015-01-14 01:54:00,4,1129.9,-3.34,0.0
2015-01-14 02:15:00,3,699.89,25.12,0.0
2015-01-14 02:36:00,1,200.0,68.6,1.0
2015-01-14 02:57:00,4,1149.95,-19.79,1.0
2015-01-14 03:39:00,2,449.98,92.72,0.0
2015-01-14 04:21:00,4,464.97,-0.26,1.0
2015-01-14 04:42:00,1,250.0,61.43,1.0
2015-01-14 05:03:00,5,874.87,48.65,0.0
2015-01-14 05:24:00,2,99.96,12.82,0.0
2015-01-14 05:45:00,4,1099.92,53.66,1.0
2015-01-14 06:06:00,1,200.0,-7.6,0.0
2015-01-14 06:27:00,2,619.93,62.09,1.0
2015-01-14 07:09:00,3,729.95,-35.84,0.0
2015-01-14 07:30:00,5,949.93,43.38,0.0
2015-01-14 07:51:00,4,929.84,38.42,1.0
2015-01-14 08:12:00,2,395.92,63.25,1.0
2015-01-14 08:33:00,4,579.92,44.83,0.0
2015-01-14 08:54:00,4,429.94,-37.26,0.0
2015-01-14 09:15:00,4,619.9,34.33,0.0
2015-01-14 09:36:00,4,865.91,51.06,1.0
2015-01-14 09:58:00,5,1149.91,13.62,1.0
2015-01-14 10:19:00,2,249.92,-51.01,0.0
2015-01-14 10:40:00,4,699.85,23.9,0.0
2015-01-14 11:01:00,2,319.97,53.6,0.0
2015-01-14 11:22:00,2,419.95,-180.92,1.0
2015-01-14 11:43:00,1,129.99,36.56,1.0
2015-01-14 12:04:00,2,269.98,46.02,0.0
2015-01-14 12:25:00,4,909.92,67.45,0.0
2015-01-14 12:46:00,5,889.92,54.46,0.0
2015-01-14 13:07:00,2,279.99,33.77,0.0
2015-01-14 13:28:00,4,1299.85,86.57,1.0
2015-01-14 13:49:00,5,1029.92,30.18,0.0
2015-01-14 14:31:00,2,299.91,33.41,1.0
2015-01-14 14:52:00,4,349.95,23.56,1.0
2015-01-14 15:13:00,3,233.95,27.04,1.0
2015-01-14 15:34:00,4,979.93,-1.63,0.0
2015-01-14 16:37:00,1,199.99,78.72,1.0
2015-01-14 16:58:00,4,699.89,-23.11,0.0
2015-01-14 17:40:00,1,179.97,-2.06,0.0
2015-01-14 18:01:00,1,299.97,-37.75,0.0
2015-01-14 18:22:00,2,349.98,38.87,1.0
2015-01-14 19:04:00,1,249.9,-56.23,0.0
2015-01-14 19:25:00,2,359.94,-10.24,0.0
2015-01-14 19:46:00,4,379.93,23.58,0.0
2015-01-14 20:07:00,1,399.98,111.59,1.0
2015-01-14 20:28:00,2,239.97,-174.75,1.0
2015-01-14 20:49:00,1,200.0,4.98,0.0
2015-01-14 21:10:00,1,250.0,87.12,0.0
2015-01-14 22:13:00,3,529.83,14.99,0.0
2015-01-14 22:34:00,2,159.98,28.37,1.0
2015-01-14 22:55:00,5,1219.82,71.78,1.0
2015-01-14 23:16:00,2,189.96,9.65,1.0
2015-01-14 23:37:00,4,909.89,-131.2,1.0
2015-01-14 23:58:00,3,469.85,53.86,1.0
2015-01-15 00:19:00,4,809.96,-203.69,0.0
2015-01-15 00:40:00,3,649.92,65.0,0.0
2015-01-15 01:22:00,4,739.88,39.88,0.0
2015-01-15 01:43:00,3,269.92,30.48,1.0
2015-01-15 02:04:00,5,1029.94,39.03,0.0
2015-01-15 02:46:00,5,559.93,4.52,0.0
2015-01-15 03:08:00,2,369.95,82.04,1.0
2015-01-15 03:29:00,3,769.93,71.9,1.0
2015-01-15 04:11:00,2,599.97,-107.78,1.0
2015-01-15 04:32:00,4,629.89,45.61,0.0
2015-01-15 04:53:00,1,129.99,-106.12,1.0
2015-01-15 05:35:00,5,939.92,30.7,1.0
2015-01-15 05:56:00,4,709.91,38.71,1.0
2015-01-15 06:17:00,1,149.94,65.45,1.0
2015-01-15 06:38:00,4,409.97,19.98,1.0
2015-01-15 06:59:00,5,729.96,33.65,1.0
2015-01-15 07:20:00,3,749.94,-128.39,0.0
2015-01-15 07:41:00,2,599.97,25.08,0.0
2015-01-15 08:02:00,5,909.93,38.36,0.0
2015-01-15 08:23:00,3,749.98,37.63,1.0
2015-01-15 08:44:00,3,449.93,44.12,0.0
2015-01-15 09:05:00,2,254.96,37.74,1.0
2015-01-15 09:47:00,3,327.95,47.31,0.0
2015-01-15 10:50:00,5,1179.93,27.17,1.0
2015-01-15 11:11:00,4,819.89,49.84,1.0
2015-01-15 11:32:00,1,249.9,75.29,0.0
2015-01-15 11:53:00,1,200.0,86.24,1.0
2015-01-15 12:14:00,3,519.92,38.43,1.0
2015-01-15 12:35:00,5,759.84,1.35,0.0
2015-01-15 13:17:00,5,1039.92,44.46,1.0
2015-01-15 13:38:00,5,909.81,-51.78,1.0
2015-01-15 13:59:00,3,279.93,20.09,1.0
2015-01-15 14:20:00,4,649.81,51.6,0.0
2015-01-15 14:41:00,4,949.92,-92.83,0.0
2015-01-15 15:02:00,4,1029.91,70.28,1.0
2015-01-15 15:44:00,2,599.93,55.24,1.0
2015-01-15 16:05:00,5,1039.91,66.4,0.0
2015-01-15 16:26:00,5,629.83,14.92,0.0
2015-01-15 17:08:00,2,349.86,-27.69,1.0
2015-01-15 17:29:00,4,489.86,-74.35,1.0
2015-01-15 17:50:00,4,849.94,35.57,0.0
2015-01-15 18:32:00,1,129.99,40.86,0.0
2015-01-15 19:35:00,4,719.9,36.76,1.0
2015-01-15 19:57:00,5,1079.88,67.32,1.0
2015-01-15 20:18:00,3,679.97,59.24,0.0
2015-01-15 20:39:00,1,199.99,72.52,1.0
2015-01-15 21:00:00,2,249.96,45.84,1.0
2015-01-15 21:21:00,3,619.95,-189.28,0.0
2015-01-15 21:42:00,1,239.96,77.05,0.0
2015-01-15 22:03:00,1,129.99,-69.35,0.0
2015-01-15 22:24:00,2,529.97,78.91,1.0
2015-01-15 22:45:00,3,529.89,28.77,1.0
2015-01-15 23:06:00,2,699.96,134.54,1.0
2015-01-15 23:27:00,3,609.95,52.49,1.0
2015-01-15 23:48:00,3,369.84,34.35,0.0
2015-01-16 00:09:00,5,329.96,10.27,1.0
2015-01-16 00:30:00,4,569.95,26.86,1.0
2015-01-16 00:51:00,4,579.98,-30.13,0.0
2015-01-16 01:33:00,3,484.87,-8.89,0.0
2015-01-16 02:15:00,5,989.96,71.79,1.0
2015-01-16 02:57:00,4,879.87,10.37,1.0
2015-01-16 03:18:00,1,299.98,83.99,0.0
2015-01-16 03:39:00,1,299.98,71.34,1.0
2015-01-16 04:00:00,3,404.95,35.0,0.0
2015-01-16 04:21:00,3,649.94,79.12,0.0
2015-01-16 04:42:00,5,577.97,-6.43,1.0
2015-01-16 05:24:00,4,769.87,50.72,1.0
2015-01-16 05:45:00,4,1139.88,-53.94,1.0
2015-01-16 06:27:00,4,529.93,8.98,1.0
2015-01-16 07:09:00,3,509.87,42.93,1.0
2015-01-16 07:30:00,2,249.99,-131.27,1.0
2015-01-16 07:51:00,1,129.99,0.0,0.0
2015-01-16 08:12:00,3,579.94,-5.82,0.0
2015-01-16 08:33:00,3,879.93,-101.99,0.0
2015-01-16 08:54:00,1,299.98,69.3,0.0
2015-01-16 09:36:00,1,50.0,9.17,0.0
2015-01-16 09:57:00,4,709.91,21.75,0.0
2015-01-16 10:18:00,4,799.92,26.55,1.0
2015-01-16 10:39:00,3,699.85,55.18,1.0
2015-01-16 11:00:00,4,1079.85,87.39,1.0
2015-01-16 11:21:00,4,959.94,-6.41,1.0
2015-01-16 11:42:00,2,229.95,21.24,1.0
2015-01-16 12:03:00,4,1329.93,93.59,0.0
2015-01-16 12:46:00,4,479.99,9.84,1.0
2015-01-16 13:07:00,4,849.86,12.94,1.0
2015-01-16 13:28:00,1,199.98,-121.67,0.0
2015-01-16 13:49:00,3,629.96,29.2,1.0
2015-01-16 14:10:00,4,649.87,0.25,0.0
2015-01-16 14:52:00,2,329.94,38.05,1.0
2015-01-16 15:13:00,1,129.99,16.95,1.0
2015-01-16 15:55:00,2,200.0,37.02,0.0
2015-01-16 16:37:00,2,219.93,29.39,0.0
2015-01-16 16:58:00,1,99.99,7.92,1.0
2015-01-16 17:19:00,1,119.98,1.16,0.0
2015-01-16 17:40:00,3,669.9,33.54,1.0
2015-01-16 18:01:00,3,799.92,20.58,1.0
2015-01-16 18:22:00,4,879.81,55.85,0.0
2015-01-16 18:43:00,3,389.97,46.02,1.0
2015-01-16 19:04:00,2,559.94,81.06,0.0
2015-01-16 19:25:00,1,100.0,-152.25,1.0
2015-01-16 19:46:00,2,599.96,98.32,1.0
2015-01-16 20:07:00,5,1019.86,11.4,0.0
2015-01-16 20:28:00,2,309.9,11.34,0.0
2015-01-16 20:49:00,2,249.97,39.02,0.0
2015-01-16 21:10:00,3,879.9,70.9,1.0
2015-01-16 21:31:00,5,1169.79,60.57,1.0
2015-01-16 21:52:00,3,719.94,-15.15,1.0
2015-01-16 22:13:00,3,499.89,67.38,1.0
2015-01-16 22:34:00,3,519.89,-68.56,1.0
2015-01-16 22:55:00,1,199.99,-300.68,1.0
2015-01-16 23:16:00,4,574.81,42.42,1.0
2015-01-16 23:37:00,5,1159.91,-33.24,0.0
2015-01-16 23:58:00,2,250.0,10.54,0.0
2015-01-17 00:19:00,3,829.92,42.06,0.0
2015-01-17 00:40:00,4,524.83,-21.16,1.0
2015-01-17 01:01:00,1,99.96,-60.67,0.0
2015-01-17 01:43:00,2,499.98,72.52,0.0
2015-01-17 02:04:00,2,254.95,-24.09,0.0
2015-01-17 02:25:00,2,599.97,45.46,0.0
2015-01-17 02:46:00,3,819.89,38.99,1.0
2015-01-17 03:07:00,1,259.95,122.28,0.0
2015-01-17 03:28:00,2,179.97,27.55,0.0
2015-01-17 03:49:00,1,31.99,2.72,0.0
2015-01-17 04:10:00,1,79.98,-53.35,0.0
2015-01-17 04:31:00,5,1084.75,91.53,1.0
2015-01-17 04:52:00,4,1239.89,-124.34,0.0
2015-01-17 05:13:00,4,754.89,-44.64,1.0
2015-01-17 05:56:00,2,269.98,27.78,1.0
2015-01-17 06:38:00,3,499.93,61.22,0.0
2015-01-17 06:59:00,1,99.96,-47.23,0.0
2015-01-17 07:20:00,3,359.95,-48.68,1.0
2015-01-17 07:41:00,1,150.0,36.75,1.0
2015-01-17 08:02:00,5,759.84,58.75,1.0
2015-01-17 08:23:00,3,419.95,-22.19,0.0
2015-01-17 08:44:00,5,1599.89,11.59,1.0
2015-01-17 09:05:00,2,649.98,54.5,0.0
2015-01-17 09:26:00,1,79.98,-124.71,1.0
2015-01-17 09:47:00,1,399.98,-131.59,1.0
2015-01-17 10:29:00,1,200.0,90.24,0.0
2015-01-17 10:50:00,3,679.94,35.06,0.0
2015-01-17 11:11:00,1,210.0,59.85,1.0
2015-01-17 11:32:00,3,899.94,6.85,1.0
2015-01-17 11:53:00,5,769.86,-41.74,0.0
2015-01-17 12:14:00,3,549.95,37.88,1.0
2015-01-17 12:35:00,4,559.89,-8.25,1.0
2015-01-17 12:56:00,3,419.92,-29.05,1.0
2015-01-17 13:17:00,4,635.9,22.69,1.0
2015-01-17 13:59:00,1,99.96,7.12,0.0
2015-01-17 14:20:00,5,1149.85,77.97,0.0
2015-01-17 14:41:00,2,329.98,34.27,1.0
2015-01-17 15:44:00,5,849.9,20.69,0.0
2015-01-17 16:05:00,2,369.95,20.51,0.0
2015-01-17 16:47:00,3,299.97,-31.16,1.0
2015-01-17 17:08:00,2,549.88,71.98,0.0
2015-01-17 17:29:00,3,559.96,41.65,0.0
2015-01-17 18:11:00,3,549.95,25.88,1.0
2015-01-17 18:32:00,4,859.95,46.29,1.0
2015-01-17 18:53:00,1,119.97,57.59,0.0
2015-01-17 19:14:00,1,299.98,67.23,0.0
2015-01-17 19:35:00,1,99.96,12.0,1.0
2015-01-17 19:56:00,5,1099.83,59.15,1.0
2015-01-17 20:38:00,2,399.97,37.88,0.0
2015-01-17 20:59:00,5,1149.85,68.48,1.0
2015-01-17 21:20:00,2,299.95,44.17,1.0
2015-01-17 21:41:00,2,124.95,-3.4,1.0
2015-01-17 22:02:00,5,939.94,-11.08,1.0
2015-01-17 22:23:00,4,1074.89,35.14,0.0
2015-01-17 22:45:00,4,509.98,45.49,0.0
2015-01-17 23:06:00,5,494.95,29.0,0.0
2015-01-17 23:48:00,4,619.93,23.87,1.0
2015-01-18 00:09:00,4,829.92,-0.7,0.0
2015-01-18 00:30:00,4,879.83,58.54,0.0
2015-01-18 01:12:00,4,529.94,-57.77,0.0
2015-01-18 01:33:00,3,729.95,69.72,1.0
2015-01-18 02:15:00,5,1249.76,71.4,1.0
2015-01-18 02:36:00,3,629.92,44.62,0.0
2015-01-18 02:57:00,5,1059.91,69.61,1.0
2015-01-18 03:18:00,5,1129.86,80.1,1.0
2015-01-18 04:21:00,2,239.94,49.49,0.0
2015-01-18 04:42:00,1,100.0,27.55,1.0
2015-01-18 05:24:00,3,719.97,-57.09,0.0
2015-01-18 05:45:00,4,804.92,47.0,0.0
2015-01-18 06:06:00,4,699.88,-17.21,0.0
2015-01-18 06:27:00,4,1549.91,126.47,1.0
2015-01-18 07:09:00,4,969.9,87.47,0.0
2015-01-18 07:30:00,4,619.85,-48.75,0.0
2015-01-18 07:51:00,2,231.97,-18.15,0.0
2015-01-18 08:12:00,2,389.9,39.02,1.0
2015-01-18 08:54:00,5,1009.83,29.39,0.0
2015-01-18 09:15:00,1,179.97,65.73,0.0
2015-01-18 09:57:00,4,959.92,66.87,1.0
2015-01-18 10:18:00,3,459.87,28.99,1.0
2015-01-18 10:39:00,3,549.95,34.31,0.0
2015-01-18 11:00:00,2,249.97,39.1,0.0
2015-01-18 11:21:00,4,949.89,-73.51,0.0
2015-01-18 11:42:00,2,599.92,81.22,1.0
2015-01-18 12:03:00,2,599.95,84.33,1.0
2015-01-18 12:45:00,4,1049.96,-104.1,0.0
2015-01-18 13:06:00,5,619.91,44.03,0.0
2015-01-18 13:27:00,1,119.98,19.53,1.0
2015-01-18 13:48:00,4,829.95,56.54,1.0
2015-01-18 14:30:00,2,399.98,34.15,0.0
2015-01-18 14:51:00,4,729.85,64.6,0.0
